age,gender,met,duration,frequency,weekly_met,label
71,1,7.0,45,2,630.0,Moderate
70,1,10.0,60,7,4200.0,Very Active
33,0,4.0,20,6,480.0,Light
69,1,2.8,60,3,504.0,Moderate
48,0,7.0,20,5,700.0,Moderate
68,1,1.3,60,1,78.0,Sedentary
68,0,7.0,45,6,1890.0,Very Active
40,0,8.0,60,3,1440.0,Active
24,1,5.5,45,3,742.5,Moderate
44,0,9.5,30,6,1710.0,Active
42,1,3.0,60,1,180.0,Sedentary
27,1,6.0,45,6,1620.0,Active
45,0,2.5,20,4,200.0,Sedentary
59,1,5.5,20,5,550.0,Moderate
42,1,10.0,20,4,800.0,Moderate
56,1,3.3,20,7,462.0,Light
58,1,3.8,45,4,684.0,Moderate
19,0,6.0,45,1,270.0,Sedentary
40,1,7.0,45,7,2205.0,Very Active
67,1,8.0,60,6,2880.0,Very Active
54,0,3.0,20,7,420.0,Light
63,0,8.0,60,1,480.0,Moderate
56,0,3.8,20,5,380.0,Light
46,1,7.0,45,7,2205.0,Very Active
74,1,7.3,30,3,657.0,Moderate
64,0,7.0,30,6,1260.0,Active
55,1,2.8,45,7,881.9999999999999,Moderate
33,0,2.0,60,6,720.0,Moderate
73,0,7.0,20,4,560.0,Moderate
58,0,9.5,30,4,1140.0,Active
64,0,3.0,60,6,1080.0,Active
69,1,6.0,30,5,900.0,Moderate
36,1,7.0,45,7,2205.0,Very Active
50,0,0.9,20,1,18.0,Sedentary
73,1,10.0,20,4,800.0,Moderate
64,1,3.5,45,4,630.0,Moderate
23,0,8.0,45,5,1800.0,Active
22,0,0.9,60,7,378.0,Light
35,0,10.0,45,6,2700.0,Very Active
28,0,7.0,30,5,1050.0,Moderate
66,0,7.0,20,3,420.0,Light
18,1,6.0,60,2,720.0,Moderate
70,1,7.0,60,1,420.0,Light
23,0,6.0,45,3,810.0,Moderate
21,1,8.0,20,3,480.0,Light
67,0,1.3,30,1,39.0,Sedentary
22,0,1.3,45,5,292.5,Sedentary
65,0,9.5,20,2,380.0,Light
54,0,7.0,60,3,1260.0,Active
29,1,1.2,45,3,162.0,Sedentary
30,0,4.0,20,4,320.0,Light
52,0,2.0,20,7,280.0,Light
73,1,2.8,20,6,336.0,Light
34,1,6.0,30,2,360.0,Light
42,0,7.0,60,7,2940.0,Very Active
36,1,6.0,45,7,1890.0,Active
62,1,2.5,45,1,112.5,Sedentary
35,0,2.0,20,1,40.0,Sedentary
61,0,7.0,60,6,2520.0,Very Active
29,1,2.5,60,4,600.0,Light
73,1,3.0,20,2,120.0,Sedentary
46,1,1.2,60,4,288.0,Light
34,1,2.0,60,5,600.0,Moderate
65,0,0.9,45,5,202.5,Sedentary
68,0,8.0,20,1,160.0,Sedentary
54,1,0.9,30,1,27.0,Sedentary
71,0,3.0,20,7,420.0,Light
75,1,8.0,45,5,1800.0,Very Active
52,0,3.0,20,2,120.0,Sedentary
71,0,3.8,20,1,76.0,Sedentary
56,0,6.0,20,1,120.0,Sedentary
38,1,2.5,60,7,1050.0,Moderate
39,1,7.0,30,6,1260.0,Active
68,1,2.5,20,2,100.0,Sedentary
64,0,1.5,45,1,67.5,Sedentary
63,0,8.0,20,7,1120.0,Active
39,1,4.0,60,1,240.0,Sedentary
67,1,3.8,60,6,1368.0,Active
29,1,4.0,60,7,1680.0,Active
45,1,3.5,30,6,630.0,Moderate
60,1,9.5,60,1,570.0,Moderate
61,0,1.3,45,6,351.0,Light
24,0,5.5,45,3,742.5,Moderate
20,1,1.5,45,4,270.0,Sedentary
75,1,9.5,20,6,1140.0,Active
20,0,3.0,20,6,360.0,Light
43,1,3.8,20,6,456.0,Light
54,0,3.3,30,6,594.0,Moderate
37,0,8.0,60,6,2880.0,Very Active
29,1,9.0,60,3,1620.0,Active
73,1,1.2,20,2,48.0,Sedentary
25,0,7.0,60,6,2520.0,Very Active
69,0,2.5,20,1,50.0,Sedentary
61,0,5.5,30,5,825.0,Moderate
67,0,1.5,45,2,135.0,Sedentary
42,0,0.9,45,5,202.5,Sedentary
49,0,5.0,20,7,700.0,Moderate
28,1,6.0,30,7,1260.0,Active
44,0,8.0,20,3,480.0,Light
71,1,5.5,45,7,1732.5,Very Active
35,1,1.5,60,7,630.0,Moderate
44,1,6.0,45,6,1620.0,Active
33,0,3.8,30,7,798.0,Moderate
21,0,7.0,60,7,2940.0,Very Active
66,1,5.5,30,3,495.0,Moderate
64,0,7.3,30,1,219.0,Sedentary
44,1,7.0,45,2,630.0,Moderate
18,0,9.0,30,5,1350.0,Active
61,1,2.5,45,1,112.5,Sedentary
53,0,0.9,20,4,72.0,Sedentary
65,0,8.0,30,4,960.0,Active
23,0,3.8,60,1,228.0,Sedentary
28,1,3.0,45,1,135.0,Sedentary
43,1,7.0,60,1,420.0,Light
68,0,3.0,45,6,810.0,Moderate
22,1,1.5,60,5,450.0,Light
53,1,1.5,20,7,210.0,Sedentary
55,1,1.5,20,2,60.0,Sedentary
30,0,6.0,30,4,720.0,Moderate
54,0,2.0,45,6,540.0,Moderate
44,0,2.0,45,2,180.0,Sedentary
64,0,3.5,30,1,105.0,Sedentary
54,0,7.0,60,2,840.0,Moderate
34,1,3.3,45,7,1039.5,Moderate
39,0,2.5,60,5,750.0,Moderate
73,1,1.3,45,7,409.5,Light
46,0,3.8,45,1,171.0,Sedentary
71,1,4.0,45,6,1080.0,Active
65,0,4.0,45,6,1080.0,Active
49,0,3.0,60,3,540.0,Moderate
63,0,5.0,60,3,900.0,Moderate
28,1,2.5,30,3,225.0,Sedentary
40,0,8.0,20,6,960.0,Moderate
28,1,1.2,20,6,144.0,Sedentary
57,0,3.5,45,7,1102.5,Active
19,1,7.0,60,3,1260.0,Active
65,0,3.8,60,5,1140.0,Active
35,0,3.0,60,5,900.0,Moderate
60,0,2.0,30,4,240.0,Light
66,1,2.5,60,1,150.0,Sedentary
67,0,10.0,30,4,1200.0,Active
33,1,2.0,30,2,120.0,Sedentary
72,0,3.0,45,3,405.0,Light
36,0,6.0,30,7,1260.0,Active
30,1,3.5,45,7,1102.5,Moderate
63,0,2.0,60,4,480.0,Moderate
19,1,7.0,45,3,945.0,Moderate
37,1,8.0,30,1,240.0,Sedentary
45,0,9.0,60,3,1620.0,Active
50,0,2.5,60,7,1050.0,Active
39,0,8.0,20,3,480.0,Light
46,1,4.0,20,2,160.0,Sedentary
61,1,3.3,60,7,1386.0,Active
28,1,8.0,60,4,1920.0,Active
27,1,3.0,30,1,90.0,Sedentary
32,1,6.0,20,1,120.0,Sedentary
43,0,6.0,20,1,120.0,Sedentary
33,0,3.5,45,5,787.5,Moderate
24,0,7.0,20,7,980.0,Moderate
46,1,3.8,20,1,76.0,Sedentary
47,0,9.0,45,7,2835.0,Very Active
50,0,8.0,45,7,2520.0,Very Active
57,1,2.5,20,3,150.0,Sedentary
68,0,9.5,45,7,2992.5,Very Active
46,0,9.0,60,4,2160.0,Very Active
50,1,1.5,20,4,120.0,Sedentary
62,1,0.9,60,2,108.0,Sedentary
58,0,4.0,45,3,540.0,Moderate
66,0,7.0,45,3,945.0,Active
60,1,7.0,60,3,1260.0,Active
33,1,3.0,20,6,360.0,Light
34,0,4.0,20,7,560.0,Light
49,1,4.0,45,7,1260.0,Active
67,0,1.3,30,1,39.0,Sedentary
38,1,1.3,30,6,234.0,Sedentary
22,1,8.0,60,5,2400.0,Very Active
57,0,8.0,45,6,2160.0,Very Active
25,1,3.3,60,5,990.0,Moderate
36,1,7.0,20,5,700.0,Moderate
28,0,2.0,20,6,240.0,Sedentary
54,1,4.0,45,3,540.0,Moderate
45,1,3.3,30,4,396.0,Light
44,0,3.8,30,1,114.0,Sedentary
35,1,7.0,60,4,1680.0,Active
54,1,8.0,45,3,1080.0,Active
58,0,3.0,60,2,360.0,Light
39,1,7.0,60,1,420.0,Light
67,0,7.0,20,1,140.0,Sedentary
71,1,8.0,30,7,1680.0,Very Active
70,0,3.5,60,4,840.0,Moderate
18,1,0.9,30,3,81.0,Sedentary
55,0,2.0,30,1,60.0,Sedentary
22,0,10.0,45,2,900.0,Moderate
75,0,5.0,20,3,300.0,Light
44,1,2.8,30,3,252.0,Sedentary
51,0,3.0,20,5,300.0,Light
42,0,3.0,60,3,540.0,Light
67,0,10.0,60,7,4200.0,Very Active
48,1,6.0,60,7,2520.0,Very Active
32,0,1.5,20,7,210.0,Sedentary
67,1,1.3,30,6,234.0,Light
69,0,6.0,20,2,240.0,Light
28,0,3.0,60,4,720.0,Moderate
42,0,6.0,45,3,810.0,Moderate
29,1,7.0,45,2,630.0,Moderate
23,1,3.8,30,7,798.0,Moderate
33,1,6.0,20,7,840.0,Moderate
27,0,3.5,60,7,1470.0,Active
31,1,8.0,45,3,1080.0,Moderate
68,0,4.0,30,2,240.0,Light
28,1,1.3,30,3,117.0,Sedentary
60,0,7.0,45,2,630.0,Moderate
67,0,4.0,30,1,120.0,Sedentary
63,0,3.8,20,7,532.0,Moderate
18,0,5.5,20,5,550.0,Light
57,1,7.3,45,2,657.0,Moderate
71,1,8.0,30,2,480.0,Moderate
27,1,2.5,60,5,750.0,Moderate
49,1,7.0,45,2,630.0,Moderate
42,0,9.0,20,6,1080.0,Moderate
67,1,3.5,20,6,420.0,Light
61,0,1.2,30,1,36.0,Sedentary
68,0,4.0,45,4,720.0,Moderate
58,1,8.0,20,1,160.0,Sedentary
66,1,3.8,45,7,1197.0,Active
60,0,2.5,30,1,75.0,Sedentary
73,0,3.8,45,1,171.0,Sedentary
20,0,1.5,60,3,270.0,Sedentary
40,1,9.0,30,3,810.0,Moderate
35,1,4.0,45,1,180.0,Sedentary
47,0,1.3,30,1,39.0,Sedentary
37,1,8.0,45,6,2160.0,Very Active
55,1,1.2,20,5,120.0,Sedentary
55,0,3.0,45,2,270.0,Light
72,1,3.8,60,1,228.0,Light
64,0,2.0,45,7,630.0,Moderate
58,0,2.5,30,1,75.0,Sedentary
65,1,2.0,60,5,600.0,Moderate
43,1,2.0,20,7,280.0,Light
32,0,2.5,30,3,225.0,Sedentary
42,1,7.0,45,5,1575.0,Active
54,1,2.8,20,3,168.0,Sedentary
57,1,3.5,45,1,157.5,Sedentary
75,1,7.0,60,7,2940.0,Very Active
51,1,5.0,20,7,700.0,Moderate
54,0,1.5,20,3,90.0,Sedentary
69,0,3.8,20,1,76.0,Sedentary
34,0,3.5,30,2,210.0,Sedentary
36,1,1.3,45,6,351.0,Light
44,1,1.2,45,7,378.0,Light
24,1,8.0,30,4,960.0,Moderate
31,1,8.0,30,1,240.0,Sedentary
58,1,3.0,20,4,240.0,Sedentary
43,0,0.9,20,4,72.0,Sedentary
68,1,6.0,20,3,360.0,Light
19,0,6.0,45,3,810.0,Moderate
75,0,7.0,20,5,700.0,Moderate
49,1,4.0,45,5,900.0,Moderate
34,0,9.0,45,5,2025.0,Very Active
26,0,10.0,20,3,600.0,Light
59,0,8.0,60,7,3360.0,Very Active
62,0,3.3,45,5,742.5,Moderate
43,0,3.0,20,1,60.0,Sedentary
66,0,3.8,60,6,1368.0,Active
52,0,10.0,45,1,450.0,Light
58,1,7.3,45,1,328.5,Light
55,1,8.0,20,3,480.0,Light
27,1,6.0,60,5,1800.0,Active
31,0,10.0,60,7,4200.0,Very Active
37,0,0.9,45,4,162.0,Sedentary
43,0,3.0,60,7,1260.0,Active
23,1,3.8,30,6,684.0,Moderate
56,0,0.9,30,4,108.0,Sedentary
71,0,4.0,60,2,480.0,Moderate
36,1,4.0,60,2,480.0,Light
56,0,7.3,45,7,2299.5,Very Active
31,0,2.8,45,3,377.99999999999994,Light
30,0,2.0,30,3,180.0,Sedentary
53,1,3.0,30,7,630.0,Moderate
60,1,5.5,30,6,990.0,Active
60,0,7.3,30,3,657.0,Moderate
27,1,7.0,45,5,1575.0,Active
49,1,9.5,60,6,3420.0,Very Active
72,0,1.5,30,6,270.0,Light
45,0,8.0,20,5,800.0,Moderate
27,0,7.0,45,4,1260.0,Active
40,1,3.5,30,5,525.0,Light
66,0,4.0,30,3,360.0,Light
75,1,8.0,20,4,640.0,Moderate
30,0,3.0,20,3,180.0,Sedentary
32,0,1.3,60,6,468.0,Light
26,0,6.0,60,2,720.0,Moderate
59,0,6.0,30,6,1080.0,Active
60,0,3.0,30,6,540.0,Moderate
33,1,7.0,20,6,840.0,Moderate
18,0,7.0,45,3,945.0,Moderate
38,0,3.8,20,1,76.0,Sedentary
50,0,1.2,60,7,504.0,Light
37,1,7.0,30,2,420.0,Light
53,0,4.0,45,2,360.0,Light
22,0,8.0,30,2,480.0,Light
